Product_name,Prices,Description,Reviews,CPU,RAM,OS,Storage,Display,Warranty,doc
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,75900.0,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.1,Intel Core Ultra 5,16 GB,Windows 11,16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,lenovo yoga slim 7 intel core ultra 5 125h - (16 gb/512 gb ssd/windows 11 home) 14imh9 thin and light ... intel core ultra 5 16 gb 16 gb lpddr5x ramwindows 11 operating system512 gb ssd ₹75900.0 intel core ultra 5 processor16 gb lpddr5x ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,36990.0,Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,Intel Core i3,8 GB,Windows 11,8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,samsung galaxy book4 metal intel core i3 13th gen 1315u - (8 gb/512 gb ssd/windows 11 home) np750xgj-l... intel core i3 8 gb 8 gb lpddr4x ramwindows 11 operating system512 gb ssd ₹36990.0 intel core i3 processor (13th gen)8 gb lpddr4x ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,39490.0,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,4.2,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,35.56 cm,No Warranty,lenovo ideapad 3 intel core i3 12th gen 1215u - (16 gb/512 gb ssd/windows 11 home) 14iau7 thin and lig... intel core i3 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹39490.0 intel core i3 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 yr. onsite + 1 yr. accidental damage protection
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,69990.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.4,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,20241 Year Carry-in,hp victus intel core i5 13th gen 13420h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia gefor... intel core i5 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹69990.0 intel core i5 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaywindows 11 and microsoft office home & student edition 20241 year carry-in warranty
Lenovo V14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light Laptop,44999.0,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year brand Onsite Warranty,4.2,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year brand,lenovo v14 intel core i7 12th gen 1255u - (16 gb/512 gb ssd/windows 11 home) v14 thin and light laptop intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹44999.0 intel core i7 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year brand onsite warranty
ASUS Vivobook 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ837WS Th...,61990.0,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.0,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook 15 intel core i7 13th gen 13620h - (16 gb/512 gb ssd/windows 11 home) x1502va-bq837ws th... intel core i7 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹61990.0 intel core i7 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,27490.0,AMD Ryzen 3 Quad Core Processor (7th Gen)8 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS OFFICE1 year Onsite Warrenty,4.3,AMD Ryzen 3 Quad Core,8 GB,Windows 11,8 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,No Warranty,lenovo v15 amd ryzen 3 quad core 7th gen 7320u - (8 gb/512 gb ssd/windows 11 home/1 gb graphics) v15 g... amd ryzen 3 quad core 8 gb 8 gb ddr5 ram64 bit windows 11 operating system512 gb ssd ₹27490.0 amd ryzen 3 quad core processor (7th gen)8 gb ddr5 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displayms office1 year onsite warrenty
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK521...,40990.0,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,AMD Ryzen 5 Quad Core,8 GB,Windows 11,8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook go 15 oled amd ryzen 5 quad core 7520u - (8 gb/512 gb ssd/windows 11 home) e1504fa-lk521... amd ryzen 5 quad core 8 gb 8 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹40990.0 amd ryzen 5 quad core processor8 gb lpddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
ASUS Expertbook P1 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71042W...,62990.0,"Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024, Microsoft 365 Basic1 Year Onsite Warranty",4.2,Intel Core i7,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,"asus expertbook p1 intel core i7 13th gen 13620h - (16 gb/512 gb ssd/windows 11 home) p1503cva-s71042w... intel core i7 16 gb 16 gb ddr5 ramwindows 11 home operating system512 gb ssd ₹62990.0 intel core i7 processor (13th gen)16 gb ddr5 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home 2024, microsoft 365 basic1 year onsite warranty"
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490.0,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",4.2,Unknown,8GB,Windows 11,"8GB LPDDR4 Ram, 256GB M.2 SSD",35.81 cm,1 Year,"chuwi intel celeron dual core 11th gen n4020 - (8 gb/256 gb ssd/windows 11 home) herobook pro laptop unknown 8gb 8gb lpddr4 ram, 256gb m.2 ssd ₹16490.0 light weight, portable laptop ram/storage: 8gb lpddr4 ram, 256gb m.2 ssd storagehard-decoding 4k@60hz graphics/gpu: uhd graphics 600 display: 14.1 inch, 16:9 ips display touchpad: larger touchpad with easy control keyboard: chiclet keyboard keysintel celeron dual core processor (11th gen)8 gb ddr4 ram64 bit windows 11 operating system256 gb ssd35.81 cm (14.1 inch) displaywps office, operating system software1 year onsite warranty"
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,44990.0,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp backlit intel core i5 12th gen 1235u - (8 gb/512 gb ssd/windows 11 home) 15s-fy5002tu thin and ligh... intel core i5 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹44990.0 intel core i5 processor (12th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,49490.0,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty.,4.5,Intel Core i5,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/windows 11 home) 14iah8 thin a... intel core i5 16 gb 16 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹49490.0 intel core i5 processor (12th gen)16 gb lpddr5 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty.
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Ho...",54990.0,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.1,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,"asus vivobook 15, with backlit keyboard, intel core i5 13th gen 1335u - (8 gb/512 gb ssd/windows 11 ho... intel core i5 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹54990.0 intel core i5 processor (13th gen)8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty"
DELL 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,41990.0,"AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4.3,AMD Ryzen 5 Hexa Core,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,"dell 15 amd ryzen 5 hexa core 7530u - (16 gb/512 gb ssd/windows 11 home) 3535 thin and light laptop amd ryzen 5 hexa core 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹41990.0 amd ryzen 5 hexa core processor16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymy dell (dell power manager,dell support assist)1 year onsite warranty"
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,64990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,3.7,AMD Ryzen 7 Octa Core,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year Carry-in,asus tuf gaming a15 amd ryzen 7 octa core 7435hs - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvi... amd ryzen 7 octa core 16 gb 16 gb ddr5 ramwindows 11 home operating system512 gb ssd ₹64990.0 amd ryzen 7 octa core processor16 gb ddr5 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) display1 year carry-in warranty
ASUS Vivobook S 15 Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN417WS...,79990.0,Intel Core i9 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,Intel Core i9,16 GB,Windows 11,16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,asus vivobook s 15 intel core i9 13th gen 13900h - (16 gb/512 gb ssd/windows 11 home) k5504vab-bn417ws... intel core i9 16 gb 16 gb lpddr5 ramwindows 11 operating system512 gb ssd ₹79990.0 intel core i9 processor (13th gen)16 gb lpddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo Lenovo V15 G3 IAP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 82TTA07RIH ...,39141.0,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,lenovo lenovo v15 g3 iap intel core i5 12th gen 1235u - (16 gb/512 gb ssd/windows 11 home) 82tta07rih ... intel core i5 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹39141.0 intel core i5 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,70990.0,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,4.4,Intel Core i5,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Operating System512 GB SSD,39.62 cm,No Warranty,lenovo loq intel core i5 13th gen 13450hx - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia gef... intel core i5 16 gb 16 gb ddr5 ramwindows 11 operating system512 gb ssd ₹70990.0 intel core i5 processor (13th gen)16 gb ddr5 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) displayoffice home & student 20211yr warranty and 1 yr accidental damage protection
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490.0,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",4.0,Unknown,8GB,Windows 11,"8GB LPDDR4 Ram, 256GB M.2 SSD",35.81 cm,1 Year,"chuwi intel celeron dual core 11th gen n4020 - (8 gb/256 gb ssd/windows 11 home) herobook pro laptop unknown 8gb 8gb lpddr4 ram, 256gb m.2 ssd ₹16490.0 light weight, portable laptop ram/storage: 8gb lpddr4 ram, 256gb m.2 ssd storagehard-decoding 4k@60hz graphics/gpu: uhd graphics 600 display: 14.1 inch, 16:9 ips display touchpad: larger touchpad with easy control keyboard: chiclet keyboard keysintel celeron dual core processor (11th gen)8 gb ddr4 ram64 bit windows 11 operating system256 gb ssd35.81 cm (14.1 inch) displaywps office, operating system software1 year onsite warranty"
MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Windows 11 Home) 14IR...,70990.0,Intel Core 7 (Series 2) Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.5,Intel Core 7 (Series 2),16 GB,Windows 11,16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD,35.56 cm,20241 Year,motorola motobook 60 full metal intel core 7 (series 2) 240h - (16 gb/512 gb ssd/windows 11 home) 14ir... intel core 7 (series 2) 16 gb 16 gb ddr5 ram64 bit windows 11 operating system512 gb ssd ₹70990.0 intel core 7 (series 2) processor16 gb ddr5 ram64 bit windows 11 operating system512 gb ssd35.56 cm (14 inch) displayoffice home 20241 year onsite warranty
DELL MSO'2024 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and ...,36490.0,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20241 Year Onsite Hardware Service,4.1,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD,39.62 cm,No Warranty,dell mso'2024 intel core i3 13th gen 1305u - (8 gb/512 gb ssd/windows 11 home) inspiron 3530 thin and ... intel core i3 8 gb 8 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd ₹36490.0 intel core i3 processor (13th gen)8 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home & student 20241 year onsite hardware service
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,69990.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,3.8,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,20241 Year Carry-in,hp victus intel core i5 13th gen 13420h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia gefor... intel core i5 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹69990.0 intel core i5 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaywindows 11 and microsoft office home & student edition 20241 year carry-in warranty
HP Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU Thin and Light Laptop,36990.0,Intel Core i3 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,4.3,Intel Core i3,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,1 Year,hp intel core i3 13th gen 1315u - (16 gb/512 gb ssd/windows 11 home) 15-fd0574tu thin and light laptop intel core i3 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹36990.0 intel core i3 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displayms office home 2024 + misc pc game pass da 3m1 year onsite warranty
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,61990.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.3,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,20241 Year Carry-in,hp victus intel core i5 13th gen 13420h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia gefor... intel core i5 16 gb 16 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹61990.0 intel core i5 processor (13th gen)16 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaywindows 11 and microsoft office home & student edition 20241 year carry-in warranty
HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,95990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,3.9,AMD Ryzen 7 Octa Core,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Operating System1 TB SSD,40.89 cm,1 Year,hp omen amd ryzen 7 octa core 7840hs - (16 gb/1 tb ssd/windows 11 home/6 gb graphics/nvidia geforce rt... amd ryzen 7 octa core 16 gb 16 gb ddr5 ramwindows 11 operating system1 tb ssd ₹95990.0 amd ryzen 7 octa core processor16 gb ddr5 ramwindows 11 operating system1 tb ssd40.89 cm (16.1 inch) display1 year onsite warranty
DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) Latitude 344...,29890.0,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021 Pro Plus1 Year Onsite Warranty,4.2,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,35.56 cm,1 Year,dell latitude 3440 (2024) intel core i3 12th gen 1215u - (8 gb/512 gb ssd/windows 11 pro) latitude 344... intel core i3 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹29890.0 intel core i3 processor (12th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd35.56 cm (14 inch) displaymicrosoft office 2021 pro plus1 year onsite warranty
